"X","Y"
16.8223436136712,46.7341182173373
17.3647060112724,46.1027462241612
18.0012440898515,46.2058968555766
21.4309751272938,47.1960279295228
18.0760231591813,46.0915100251585
17.9055844555821,47.4638721804695
17.7436493079452,47.2485758582299
18.0810739548866,47.3212100369972
17.8030993315659,47.4173466657371
17.6294850138387,47.2369608146634
17.68389663733,47.3289388889503
18.2026119930674,47.2419460870262
17.9728413358021,47.2741606576438
17.9291875548602,47.340049372048
17.7864199837923,47.4668083260842
17.4953463210538,47.2020414071979
17.6616575832611,47.4050477799392
18.0931334090098,47.4421053705612
17.6585038945621,47.3864878784144
17.8855536034588,47.3670523714231
17.8078965621479,47.3693396101326
17.9670618074225,47.4633758155077
17.7196978786118,47.3100357144174
17.7322628251602,47.4133082401497
20.1303156344057,46.5208784512998
18.0897437049774,45.9517669426975
21.0256805694855,48.373850726033
22.0843031357555,47.9916496571886
16.8229061329445,46.6983298615655
20.7968451858326,48.3281801297535
19.2917681141408,48.0639001762769
19.9840611239575,46.4222304585767
20.3062872905874,48.1026699544995
17.7545183470857,46.8760198480497
18.1360705100247,47.006073002085
18.0317657576772,47.0124153360562
17.3156932793738,46.7101532674377
17.6571677044314,46.770319484549
17.6646529917453,46.9296515187608
17.3875941002547,46.7983672647626
17.9841319440487,46.8333641124326
17.4741733543647,46.7088500800447
18.2069023233786,47.0122428438976
17.8682061621183,46.8610917097076
17.8820602031696,46.9593031707916
18.0368401004876,47.0688879380668
17.3597269518952,46.7686667053502
17.6151106279903,46.9190174829976
18.0915310169394,47.0332801641091
17.378341179123,46.6959211262119
17.7141943533799,46.7806251733687
17.1866822955116,46.6112157630383
17.4041002561387,46.7238467798053
17.796698539214,46.8171783030883
17.5933680452721,46.8161766169776
18.1609406423329,46.906065386276
17.8338613404999,46.836602481541
17.7543848952037,46.8112042660161
17.2986603911693,46.6799921040784
17.6789765023489,46.8433857712019
17.821690988283,46.9726300610111
17.8110018389936,46.8911014024582
17.3629826729206,46.6644713547703
18.1494902179027,46.9727775278455
18.1429059111854,47.3112194638617
21.8442891561517,47.7446186523153
19.5580237085254,46.8513233462516
21.3250016141392,47.6351619590513
16.6538383010788,47.1616976571646
19.5859935962374,46.3298739779339
21.5360380192106,48.1600961236552
17.9637922397278,46.780503631626
17.9242464821336,47.646497354336
17.8015205333475,47.1109179541104
17.8818665825731,45.9800415307595
20.4990953012216,48.2225203721163
19.1741927584636,47.9276562158001
16.7849981514924,46.5567734839872
20.3562511894618,48.3009077392963
18.7106132640988,46.0564835516046
22.4339926673742,48.2320251120351
18.8753653431404,46.9061616307166
18.7633888368418,47.2662848817995
21.2385237487889,47.2923674311585
18.0206876642848,45.8449811569642
18.041160908602,46.2775877634767
18.0167971836429,46.2504774175955
17.3027352438164,47.6435313017398
17.4601706117559,45.9787819179137
17.6720343333318,46.29896298806
16.7089920953173,46.7137510777066
19.9329463919682,48.0967706549126
17.7538525690416,46.985866383709
17.9094282389478,47.5154718972807
17.781270403684,46.0761923366165
21.3388162519997,48.3310010563818
18.7866804968076,46.149420646807
18.6007790939301,46.2114732058535
18.6928272472168,46.1767475061828
17.9536634987354,46.3708911409676
18.9040770193484,46.0993205470506
19.8292852850901,47.9829847735007
20.2666717594858,47.9858440251758
22.2634746275456,47.7550640336417
21.0217460402408,46.3145634271339
18.9517866848352,46.4654401464234
17.0460853289988,46.9916359459642
16.743554634417,46.5254323549163
17.2478844987151,46.934807937361
17.5954560119256,47.3409336262658
16.7944962893221,46.4550329729395
19.3633180848669,47.9174746225988
20.8314605290018,48.5263460473899
16.6910194785751,46.7535645541257
18.0643064550914,46.6517512286446
21.7555109163321,47.1675251509046
16.9606486569048,47.1568627558503
17.341442210685,47.3345129627556
21.1649316612876,48.1339172325026
21.132895479923,46.7798846016953
21.0826120600986,46.6836339389641
20.627527470346,46.4198921536277
20.4725122274465,46.8501236451541
20.2668922673797,48.081125579708
20.3680224728758,48.0473658636415
17.2171517150384,46.1290613775647
18.426718965388,46.6501360252828
17.0981270943164,47.4742967266748
17.4329544643606,46.3092449930687
16.9216785177215,46.3405426734145
21.1880424313436,46.8625864455313
18.8250881286779,47.1804290506896
16.4997486601226,46.64068392829
18.4249890466735,45.9757860596949
22.2537355360929,48.30055542542
19.5461415712006,47.3430295761608
19.4928159002844,47.8711459020541
16.9668506734736,47.0051050974538
19.4242459239342,47.8755449270712
22.5198178404394,48.1996630028927
22.5581130507424,48.1585245760583
21.6641293623641,47.0768499154279
20.8806213437328,47.3969261005497
18.4418272625747,45.7859223933608
20.6717389533483,48.2382772073036
21.0189211888144,48.3462149381807
21.5168367491488,47.2222761247334
18.1377019331703,47.1138632889543
19.078376933315,47.8743684247588
18.412342579088,46.065989490075
21.974008192454,48.0903035184665
18.9418709395036,48.0229950324091
20.9683117562386,48.0244491370969
17.1427066486023,46.2099923786149
17.9674318777137,45.8896602828531
22.0253085709069,47.969770032805
20.4857552049181,47.6703548483764
20.2715983678189,47.2763026025103
18.7790126923432,47.1996430126703
21.8425331121111,48.1598214937572
18.601852088115,45.8670677434963
17.2237917801663,47.9509898948819
17.0173834254948,46.87735303783
17.4058606202676,47.665953289518
18.8273415686229,47.4625250150042
18.0791060771223,46.0352172853327
18.6054458261287,47.5060848156936
21.3249768191928,47.2353637910396
21.7035390536459,47.1368719421163
21.2310600286584,47.2013483923456
21.3790878349596,47.2185259531142
21.6057904143821,46.9636602665178
18.6916022412795,46.6831139335602
18.2827183515086,46.3294268280689
21.8599189341732,47.8285677809973
18.3816801299576,46.0017621560862
18.268364762726,45.9104320390543
17.1830337065585,47.180242329535
16.8358862916714,46.776937889119
20.2190069312391,47.6476501712907
19.5008172011555,46.6356651379183
16.8950142049507,46.5558307282548
21.6593535850939,47.6342108240118
18.0464780954555,46.0803409802872
18.206772964504,47.3288511819067
18.5310142421697,47.4525744316246
18.1171484466358,46.2031706749011
17.3895500503963,47.5609395865509
20.0053566473554,47.9486131506263
17.3409673492819,47.0764328968964
17.6515859404016,46.4864709028378
21.7048401931565,48.2892767801185
21.3750341168138,48.1707539201391
21.380480907705,48.1940729946208
21.5183353335025,48.2781039570264
20.7990860501044,48.5379102723125
20.7422257174721,48.5067063347939
20.7158529267828,48.5438014066301
20.5370752822357,47.8969820174738
18.3160975536061,46.0887609226221
18.0361823394015,45.9091038394781
17.7911272370936,45.885240640547
18.8444494176378,46.3785807711486
17.1693936716887,47.5585080338608
21.7196767948063,47.1973917434378
17.1023552644546,46.7762599806834
18.2430472477409,47.4772603660113
19.5364675865692,47.9340664520403
19.6779479066034,47.619763679119
17.82882080864,46.1956941903032
21.2620903533703,48.3172205391808
21.2384898917083,48.3360827142124
20.812773796625,48.2337586432135
17.2712070661419,46.2562227325879
17.298784937939,46.0360479596196
18.5167477150144,45.9553187249754
16.740371566407,46.8645577142479
18.5368499481392,46.3227629673127
18.492565784516,46.3614708396335
17.9174908531692,46.5915258639316
19.921704166913,46.3165845250147
17.0843892853261,47.1585408223709
18.4822257571217,45.9368856950863
19.2076086676278,46.2853838627773
16.7772646069964,46.5030197688616
20.3947211091829,48.2140091228668
20.6959745448898,47.9573639835751
20.6513748302789,47.7034395303966
20.2392490222384,48.1141123729537
20.1922128081864,48.1805715068434
20.7643559947201,48.2609883125227
19.097218825481,47.9730363358937
17.424353686066,47.1367056877221
17.8319524142493,47.2843460786152
18.2120066775735,45.9502707701359
22.8051045653086,48.0322820228016
17.8719508328214,46.0587906868915
16.763337690247,47.2083984243844
16.4902584489852,47.3153863006774
21.4609630185739,48.4633780390685
16.8127968564324,47.3828708931169
20.9795755009489,48.0481529764678
16.7209411225736,46.8360219656108
16.4035988592766,46.6487011248845
16.8270049722807,47.2492094368825
17.0564740082412,47.0616083019035
17.4014155408763,46.4135941114504
21.7439044816588,47.7409747097923
18.9296224900593,46.7264612576791
17.8444680075538,47.6570137295582
17.5046883189394,47.6936145807678
16.8874870158434,46.5807759861348
17.2293108572659,47.6938205340757
17.8111618634792,46.2447051897472
21.0168145455583,47.1921769839091
16.5034258161453,47.2656994340848
16.9318900396605,46.7888749448895
16.8517550404078,46.5782892137971
18.8149844775604,47.5693422557732
19.0386445959257,47.6208639332391
18.9028336033249,47.5087156297623
18.9399565457705,47.4625318020967
19.0357650355186,47.4969658534021
18.9795543662793,47.5421793543639
19.0335633274102,47.5699442532519
19.0957958020333,47.5796191711474
19.0506774264273,47.5003521435252
19.0652783221154,47.5095483255055
19.0735007843011,47.5023608715094
19.088406208946,47.4906060279914
19.0903530677915,47.4653632842387
19.1586818636733,47.4833599978429
19.018874045392,47.4602623275069
18.977461546926,47.5013378047549
19.0688535034582,47.5355301107513
19.1137214666769,47.5180996401578
19.1382102857018,47.5589385182117
19.2041543775873,47.5183666797337
19.2693314739052,47.4757499940858
19.2017423729848,47.4302384325403
19.1439553507861,47.4493251616446
19.12089746504,47.4333633849693
19.0686058185987,47.4194926785168
18.9996023564681,47.4101750216169
19.1441481805124,47.3893513527831
19.6803319736191,46.6664001736127
19.5825666130379,46.6951935266738
19.1658887927607,47.1963499640186
21.6271247121593,48.0867648650888
19.5457894063403,47.8848527559735
17.5637021890549,46.6606445114327
16.7698851563795,47.383887985936
20.6988004505707,47.8865211520365
20.7766091106509,47.9936143946991
20.3496432194864,48.1155478511753
18.0040583770536,46.1195673562755
20.1747701960559,47.9901596260971
20.134494241131,48.0708146354944
20.6055617602229,48.0608853906501
20.331855847788,48.0811371324169
20.4973761852484,47.9954958600316
17.776772021413,45.96048003007
17.9541282566917,46.4486551118631
21.0353748957494,48.4947020849487
16.5106968314625,47.3598329088777
17.2892751298227,47.6990179054016
18.6618881304097,46.7638160094359
22.5372520151499,47.9423926839953
19.8076283726489,47.2013485078762
19.6812066418773,47.2270635926316
17.1593864088203,47.2370645025508
19.9839247567751,48.1404041368286
16.8383307898081,47.3720785223158
20.1982003900477,46.9548159317935
21.884042289147,48.2696381344263
18.5577863525023,46.2498462655929
17.0348447350522,47.4782125077532
18.072824264256,45.7965284384641
20.6424995113254,46.7851401939772
20.9502277434517,46.5900302243321
18.5962360977923,47.5477357068729
17.3110932470961,47.0119755847391
16.9503137999675,47.4128031593096
22.737506346294,47.9977899554851
18.1765734012476,47.0488737263118
17.2644883321293,46.5262692253738
16.4978018176758,46.974234060976
18.3276161448978,47.3489518702004
18.4660184455673,47.3822918944722
20.7025512274297,46.319171908738
20.8707723566399,46.5372072446806
20.7105042228801,46.2401209008798
17.043963654156,47.4406317621461
19.8185963303253,47.637164558248
17.9113146440798,45.880699938868
20.1197908371618,46.5942906173532
17.086181563867,46.5278351894011
16.9403666518016,47.5235126040156
20.9249549123338,46.8727791526893
18.2137570312878,45.8949822986213
22.4570803985358,48.1602211644882
18.1412332871428,47.5010063010278
19.2137659781852,46.4245202013083
22.7229857294271,47.9117931151073
18.9577039981599,46.0431972341683
16.8726176260956,46.7743354195139
20.3756468609401,47.2860023616158
17.9717827104174,47.3780222690417
19.109759996279,46.2088889509215
17.9264209284864,46.1900205778363
19.6272116620665,47.8601557721774
22.6802870475252,47.8969641797112
17.6775709733378,47.1865467729617
16.929606857782,47.0406115925548
16.9601265172347,47.0771955774675
18.0814231386715,47.6832705997287
19.6817462545334,47.1156577110108
16.8045030599734,47.1562723414648
19.861723428901,46.527635120693
22.6600433397007,47.8254447738051
22.7424557385982,47.8639884418792
22.606318219268,47.7930581427001
19.3020466657667,46.720224101232
16.8561882648033,47.2423424211345
21.0439497093941,48.4383617844074
18.0702078788533,47.5792216362963
20.1259543924099,46.8069501747156
16.7171618198706,47.3908945463887
16.9273399743483,47.4185254540864
17.9962159348835,46.0805786570141
17.8712488922196,46.3045914185581
20.5462371857406,47.9770834911424
20.5714130392945,47.9340561536661
19.3813009024221,47.9814909966238
19.4220108544876,47.9835502279185
19.5726307274203,47.946589974937
20.1940258347806,46.8591012866313
18.1380333218622,46.0680215320019
20.327055987993,48.1461813480044
17.2301710555619,46.8010703449826
16.6984782154589,46.6397738047267
17.8012772044761,46.0936967768054
17.872426698488,47.3308612452132
16.5088652885991,46.7215725656656
19.2826853941025,48.0175183863706
17.9979546888822,47.3177335598619
19.394508572107,47.2885704376196
18.3506591594094,46.4554905133061
19.48540726257,46.1300491452441
18.1736511842567,46.3482673135554
17.449797939652,47.4709781830174
20.7762695490563,47.8800884906399
16.942357044971,47.0873199573045
19.4257105174991,48.048072648111
21.0399187244352,48.2747600006396
21.3281862867057,48.0455805715215
18.9456204190939,47.6459627042183
18.265708563857,47.3545623674417
17.4679041970103,46.0642997661019
20.3620629229628,48.1695065191491
18.7108906468233,47.6908495971719
19.8380233138912,46.423260736379
18.0514104585948,46.3669827010697
19.2114217773039,47.6580004915616
17.6786646964667,46.460039969304
20.0950458810215,46.7244286315185
16.7079994952763,46.7987391373056
17.966460697848,46.05786444604
17.928334243796,46.9686344462501
18.2669776009417,47.2020924697912
17.2098321999164,47.6438348613846
20.7965809772508,46.6505084668988
17.6167322380819,47.3637845974214
16.5279646638099,46.8247614797089
17.2592076693969,47.2198699915318
21.299041405071,47.0368673870405
17.5500616563802,46.2949874841895
17.4836706689338,46.5802349068356
16.6398407497123,46.6187371079366
19.2127860445237,47.5562947112872
17.0739941122236,47.3516448945572
16.6379745131557,46.5124316770265
19.1917577762314,47.735173551071
16.3700107855347,46.9347669212473
18.4090775036443,47.0414500086645
19.3196531808947,47.8138638853765
17.1038106355849,46.2596666133234
17.0804903254855,46.3062701289622
19.2956549034528,47.1777456984974
17.1437235194364,47.0255637251962
17.3228682853501,47.2422716513783
18.233167654288,47.5192845387217
18.722265971762,47.6598557025619
17.4001626828326,47.2598645164819
18.1794004849135,46.4842969510442
20.8245223863856,48.315802721088
22.0330121610703,48.3645178793569
19.5476775245967,47.2199650819283
19.5158841795836,47.5171799195298
16.5709740943805,46.9458885767126
17.5871179552693,45.9866570128442
22.6629672814399,47.9595377176337
17.4199128098555,47.8535035732632
18.8551433057711,46.8621716453439
21.3316597392946,47.0970350798114
18.9209032691837,45.9902137398871
19.310716174895,47.9681238120416
21.6656761045177,47.5304347862657
20.8565586208507,48.4933173701047
18.8039046084484,46.2675964316765
20.4770796154803,48.1773814313515
18.4328289337856,46.8779047314778
19.1860956508266,48.0453473877784
19.0764915414996,47.2433166243304
21.9162003256686,48.1177995988611
20.3376109979457,47.8272184752961
17.8359278640506,46.0054552244661
17.0063024420434,47.4672636599577
21.5395464870508,47.3396130951558
20.3694231501131,46.548702784753
20.2704505589657,46.2111551293956
21.0124018670577,48.3275060734471
20.1291955466728,47.7519017129608
20.9552952077388,47.0437448197705
17.4576386965367,47.1083509577457
17.9504663259806,46.1005725702098
18.4370040080764,46.532677055993
18.9435297755937,47.4083753523948
19.0209223188743,47.9481822116564
17.0474385625112,46.6715860181076
18.1572745146713,45.8802061029508
17.4049847701643,47.1785165582998
21.2535342322614,46.7394675029186
16.5978907568949,46.5215265964702
16.7540755763126,46.8195809859105
20.1438634928985,46.4452716838483
20.1009945185274,48.1694979249
20.0029390302366,46.2445827245011
21.1357832196011,46.3363402614703
21.112759928185,46.4150650540006
18.1461063492674,46.4100918636071
21.8954670819219,48.2135227320148
19.4123813370291,47.6433562416348
20.1039534368008,47.8339296696537
20.398038355747,47.7083010275008
18.7298534041007,47.7156071789332
19.8900457447272,47.9772945521036
16.5073279342685,47.226150162126
16.7121486468727,46.9924273006984
17.1878318104686,46.9372284872031
18.2371786043452,46.4424030163728
17.551147318045,47.2424822501028
22.0715538491721,48.2640182879527
18.9038759077432,47.7461021065119
19.034289474857,47.0871018932844
17.3124037330971,47.6059188676193
17.7365725001171,46.9175451443841
16.6990186054574,47.0104676118504
17.00490894386,46.9402424115615
20.5357426859267,48.3422073046731
19.0330124050846,46.4718916133458
18.1596755989592,45.8095316402991
18.1383171325501,45.8300619504399
17.7505619704085,45.8859465379158
17.6006109746643,45.9394497979904
17.8253976693639,45.8394257502543
17.7712651623411,45.8328234206403
18.1798347243567,45.7966487591062
18.0986322566973,45.8438914621402
18.217606830808,45.7960350193455
18.1601153825872,45.8438130973652
17.8298472351033,45.8115329122492
17.5603139128329,45.9424347919989
19.0444956839187,48.0420943057267
20.4924349696165,48.2969688351037
17.940482064381,47.3084425058055
17.1076514492142,47.1068513813496
18.3118827776291,47.7206395860618
19.0319822916719,47.7729431703523
18.9456172634877,46.845417386534
18.7984923858881,46.0631250886081
18.8775695229713,46.7854539757304
19.1082832663301,47.3412509758747
19.138650064312,47.6337343635773
17.2993303555584,47.9698908529128
19.0485363600131,46.6310706429075
17.444805601301,47.8795289219544
17.5555525245138,47.7829466863923
18.7328384378135,46.0949813305123
18.9161107401578,46.5908652849483
18.8089588080983,46.5310769372611
18.3903015381526,47.6998596312425
17.4979476161419,47.7735499195349
17.3715626479003,47.9369270168699
19.1278637232674,46.7625658326121
18.9195707713259,46.95984345138
19.0541361317949,47.2882657138474
19.0455146163272,46.9067860954401
18.9801150264566,46.3870917479498
18.3826804395912,46.4744200252395
16.8100621341672,47.5576232167167
21.4979619117206,47.4778171286527
17.7050890280424,47.5526768185741
19.7688082154866,47.7268204855467
19.6069762193906,47.9015793753607
20.9238093688008,47.1420984740764
17.854692684097,46.5509991207354
19.3112146909977,47.4391508986297
17.7217609833073,46.5249496140561
20.7362849274756,48.3031720761163
17.1425355001432,47.4534383773902
20.3799821940381,47.9218944810085
18.3077551817979,45.9864327022834
17.2440971604664,47.2361085674725
17.0848494823522,46.6790265702852
20.2883437912336,47.9372989170748
20.2639318769375,48.0206937919025
20.2700269764548,48.052869672094
20.5534295234095,47.7171463480745
20.6137588526133,47.7252631293317
20.3182263855008,47.8757586548527
20.2772574643646,47.8749994271794
20.5738170615977,48.4477221191598
16.8573776489853,46.9273164368889
16.9236981434707,47.1216865531737
17.3400744088653,47.5177314395066
20.9141844393105,47.6247891886109
19.5505218901895,47.7953120100277
16.7596621430375,47.4603771213686
19.6431629373758,48.1841434357267
18.3353060064397,45.7988002829006
17.128498973497,47.168745254634
16.7058791665659,47.0534457070712
17.3078217581182,47.4151241793347
18.3315620353339,46.3416852173513
16.6292871172073,47.0946180616418
21.2422443606419,46.5112114298708
18.3771829411648,46.0562870286406
18.8078651576491,46.8274455988404
20.8169339182941,47.9223261413801
21.1099509684019,48.3362125362408
22.0889350631277,47.7367363191257
19.5799792570503,48.1224908313247
17.7774022480737,45.928173826205
17.4335363498607,47.6575199935095
18.2466837145834,46.9156185955724
20.5442739877543,46.7181520266411
22.2147110517632,48.3505135988368
17.9227147881051,47.2101867107987
18.6550402848767,47.6398444856699
18.8653133760109,47.2296192694243
18.900793032098,47.3708726321711
21.3447505356084,48.2655157405513
21.4135862390535,48.3259704087669
19.3158974861874,47.6696412024995
20.0788144439545,48.0486335730634
19.4590609287194,47.7753071835383
18.5458432960682,46.0619732934713
18.5126657938949,46.1830843063177
19.5383343019771,47.7631234654981
20.3314904841232,47.6875216509442
20.0930700394591,47.6113932127393
21.740161652324,47.8200582269907
18.9707254691065,46.2482463987366
19.12280168257,46.3328640354121
19.2177830741612,47.9976054624763
18.1405962735631,46.6186508588273
18.4478145558195,46.10676897586
21.7538189640421,47.2851344663477
16.8818378459577,46.4870012746574
17.1094571717289,46.6839753765521
18.7683146283331,47.7654603504469
18.0762252870505,47.5335701909074
19.7246299540915,48.1096807093755
18.7390578092522,47.4525296018223
22.342277513638,47.8413054448722
20.4399397936017,46.6815082823686
18.7358443634732,46.4567634471844
18.8325280949862,46.4634199720585
21.0697413932792,48.4134279505596
18.9159363776556,46.3903123559734
21.0650381502461,48.3587382902059
17.1904730057052,47.6261118545762
17.6148394240052,47.2008277777193
20.3110843364825,48.185569586112
19.8599935390662,47.3776358148508
18.4875391111019,46.1248534654358
20.1941418288763,48.033688772939
20.5479918451888,47.2486679942692
22.51450393094,47.9953619396968
17.3473163259049,47.6786566041643
18.2632684056327,47.2930622122686
18.5559501285744,46.1679392098322
17.2789405924545,47.9328738795926
18.5866439035627,47.4538627309656
20.2573200213866,47.812253724916
20.0912059852355,46.6498384444873
17.5929876016406,47.5248525623148
21.7036859449407,48.3588824247782
16.4771214986421,47.2093349762488
21.0925989560147,48.2522142958874
18.1346570591707,46.24540861665
21.0157629368507,48.4403588368516
16.5544735765665,46.8498830962846
20.59674126067,48.3589258938442
19.5006438996882,47.0616144033406
16.5343917719248,46.935355367205
17.8238413283529,46.5687804705335
18.5233245479757,46.4681554711843
20.6045370472298,48.333247969683
18.2952470666431,46.7789025624749
17.9454486175761,47.024795884079
17.1545862698026,46.790627998331
19.2646464881215,47.3430369612949
19.1894147986586,47.8947224128314
16.9905080059055,46.6782824501259
21.5961453934118,48.4932507652841
16.4461016362525,46.7592178145407
19.2056840855193,46.2021169801487
17.7005304630044,45.8488905354692
16.1650419749699,46.8786244578901
20.4317913494465,48.0031157244251
20.6335361399055,48.4087331757807
19.6121180629969,47.9693000025939
20.9204687232883,48.3699135328779
20.8744515930493,48.1087072348731
22.1100694399697,48.2738020283385
17.760007695427,47.3304612867779
20.359663532327,46.2124592354801
16.7101596053747,47.6494350774335
16.9226264944463,47.6520479434968
16.924134646474,47.5853849950865
16.7648523384336,47.6343737236509
16.6412580450231,47.7272069770299
16.8815494688497,47.5637714974357
16.829146383824,47.6385967150861
17.8261846875368,46.6299828605174
21.4906649961532,48.4960472304918
16.9084250853325,46.3804897918197
18.9354205166598,46.5347766083268
21.1308224077879,47.7975695865418
17.9552761765832,46.397774436552
21.3043765864466,48.4077435297436
17.5628096151937,46.7470067379104
19.910348604846,46.3700063768158
21.0704221651026,48.3198472661273
19.1867232686143,47.6088215781496
20.474907971982,46.3144582815823
21.3960841958445,47.3035965349887
17.2446500692893,46.6307668056383
21.1155769158379,48.434118517251
21.4915623109462,47.1222560878321
18.2434469434043,47.0545498990271
22.6655905881384,48.0244377129935
22.0740554565311,47.6158413661304
19.4538519704903,46.8862273923689
19.7086168199153,46.7485190854208
19.2582417494342,46.8235141772997
22.4830263041392,47.9413788516129
18.3125340082076,46.7317884139105
21.4396296278547,48.5454564925595
21.5091983442051,48.5183465453174
21.4488307291499,48.5137612978339
21.5265894039276,48.4847813580192
20.3952612434156,47.7492782021997
21.2084149192312,47.1158871060739
16.9453095400844,46.5283675834148
21.6522363107768,47.2469075179664
16.4223570316613,46.6301155124215
22.7526173441976,47.9300193263851
18.0092651178997,46.5445004883395
17.3756483496501,46.5196996232333
20.9181924340493,48.4021208658337
20.6023590171269,46.6730777853078
20.9951473513546,48.4073294971486
20.9315180176005,48.4349699535447
20.9816314521258,48.4346662675598
17.137494384523,46.5020396716562
19.3944092507963,47.8393195687934
19.3797383336972,47.7354342452165
19.5545251347808,47.6255193786422
19.4156114718359,47.7177517792495
17.897095994882,46.2458506549393
20.7882304647676,48.4219134901632
17.7699518651449,46.6180686308262
17.5254860458262,47.2271380700041
18.3824880107615,47.4156148524437
19.0460079464186,46.0363461960525
19.6423563360209,47.981214908223
17.1341178862878,46.5932438895523
21.1766120568183,48.4205034979424
22.8731569192209,47.9511026226416
18.6176693701638,47.1781981174062
18.2065374974206,45.9242407368283
16.4507270445076,46.9672016413531
19.9734198729793,46.6777840151217
21.5840323523342,48.1389750133761
22.4587715803657,47.9420917758245
17.5297334024143,47.444776652176
18.9306724461219,46.6062758330065
21.9434842741756,48.1456274100577
20.7821521828753,47.8348619037036
22.4310964644954,48.1881120055574
16.7901995844867,46.7625115473826
16.9991481546609,46.6021473104633
17.0005133710066,46.5726121173828
22.1981466081764,48.1438327004468
16.588646303421,47.2822802320435
17.0213006085414,47.2089021985422
18.0139332271351,45.9836618863005
20.8569397629159,46.5970861617754
18.1850506539829,46.3136525747905
18.5276677038819,46.1177261912214
